income,credit_score,employment_years,works_in_tech,has_stem_degree,plays_golf,favorite_color_blue,birth_month,gender,loan_approved
64537.74136517824,622.9800773838452,5.721896924952069,0,1,1,0,5,1,1
58024.261666941835,586.1451284882427,8.641535399243928,0,0,0,0,8,0,1
61424.79255035761,591.4174071655838,10.9783800070922,1,1,1,0,12,1,1
90281.65584053556,605.7385873050591,6.32969884408182,0,0,0,1,3,0,0
57954.91768239762,822.0931233140616,12.019078518484722,1,1,0,1,2,1,1
30530.04438580527,794.502583710608,8.775387022314614,1,0,1,1,9,1,1
76508.20357982507,709.7022711948315,7.018370422704377,0,0,0,0,5,0,1
20000.0,573.1509458869739,7.054222450875114,0,0,0,0,8,0,0
20000.0,721.444474136883,7.803156410024815,0,1,0,0,10,0,1
60075.41794160207,630.9106377191516,5.502193565316604,0,0,0,1,5,1,1
65491.90003359736,477.7592449084703,7.748912551232932,0,1,0,0,6,1,1
20000.0,672.9680509921008,7.122467088460608,0,0,0,0,12,0,1
38515.4755703975,582.6469567332756,10.002646031144597,0,0,1,0,2,0,1
31817.48503341024,585.355725672797,9.600912712968954,0,0,1,1,11,1,0
35399.710313552096,629.9673605145593,8.036615895788739,1,0,1,0,1,1,1
78307.93328818837,610.134162164607,5.004255541899928,1,1,1,0,2,1,1
71195.16390641758,647.2594544716793,7.302214755631962,1,1,0,0,2,0,1
49426.33460438877,643.4135559986236,9.870091329640472,0,0,0,1,9,0,1
33621.14218655216,499.9352725721895,9.584945228396364,0,0,0,0,7,0,0
20000.0,771.6222391106267,7.954580099031786,1,1,1,0,5,1,1
92605.54816345847,571.3298621641056,5.600217628884568,0,0,0,0,9,0,1
67763.41700854755,573.8081291895621,7.414038544625606,0,1,0,0,8,1,0
28799.92687780579,623.7157398567762,6.20095703968945,0,0,0,0,10,0,1
71587.98492874674,641.3332122104565,5.933243407528876,1,0,1,1,7,1,1
47893.29138276123,766.7183853465472,5.3359608932892195,0,0,0,1,5,1,1
41386.714854129714,671.5538761643921,6.907110765754915,1,1,1,0,8,1,1
63056.34584868807,695.3172387287627,7.579211276786041,1,0,1,0,10,0,1
27755.05250261825,671.9628950066625,10.54786190228739,0,0,0,0,5,0,0
39687.3044146967,668.5169265999018,6.128298838973247,1,0,0,0,11,0,1
53643.83192598638,674.7783602469607,9.909616069391685,1,1,0,0,12,1,1
35016.4642134436,495.38126859448494,10.264479814879817,1,1,1,0,5,1,1
70072.55630802573,630.0065212128377,5.297251561795836,1,1,0,0,5,1,1
106071.99511034782,742.9808888456926,5.683376015187123,1,1,0,1,2,1,1
27371.056021785716,850.0,7.266702359746446,0,0,0,0,9,1,1
20000.0,553.6552853968392,11.363130604173431,0,0,0,0,10,0,1
20000.0,683.8463968259482,5.1473432354714985,1,1,1,0,6,1,1
45485.955755150535,604.3162737700527,11.044580287777256,0,0,0,1,12,0,1
30105.062296214517,813.8121523117479,5.02250882097764,0,1,0,0,2,0,1
56235.81503201242,541.6973791366815,6.841023557270926,1,0,0,0,1,1,0
53977.930160783035,699.9951592252704,7.308886035707923,0,0,0,1,4,0,0
20000.0,537.4231120396648,7.264374701191015,1,0,0,0,4,0,1
20000.0,624.5146665551334,6.637390120995441,1,0,1,0,5,1,1
58877.997210382855,647.2549335400153,6.710789830534364,0,0,0,1,4,0,1
54062.86504159871,735.5753345391686,7.391948266367418,1,1,1,1,1,1,1
37225.460049003465,563.8266539073178,6.506713147818302,0,0,0,0,2,0,0
20000.0,703.0706439077908,10.345683708016338,1,0,0,0,12,0,1
64141.737882949725,651.5022178710358,8.225474706849663,0,0,0,1,6,0,0
88156.98636271831,671.8234709028784,8.39977154459478,0,0,0,0,11,0,1
58339.473206567665,726.6666171748113,12.833861461613349,1,1,0,0,10,1,1
24575.783283048062,547.395464559577,6.170428966022413,0,0,0,0,9,0,1
51336.56496713454,714.8475978518874,5.447520396276725,1,1,1,1,8,1,1
20000.0,604.4876117528461,8.398327469889438,0,0,0,1,7,0,0
81738.82141516378,737.669876398146,6.666484744283021,0,0,0,1,7,1,1
52455.33003588617,676.7646107630304,7.655921118833848,1,1,1,0,1,1,1
20000.0,633.2377294786355,7.837400153206653,1,1,0,0,5,1,1
40979.76918668952,602.7979224727343,7.091133891987677,0,0,0,0,4,0,1
63899.04530702693,715.8635995484265,7.320252189482511,1,0,0,1,5,0,1
40008.571370734324,750.8761348384742,14.208854718220978,0,0,0,0,12,0,1
41723.12835679478,607.3718767311852,5.629517777428246,1,1,1,0,6,1,1
20000.0,559.3594747374882,8.53213834890947,0,0,0,0,6,0,0
66996.22961244968,705.536883435618,5.763341191229028,0,1,0,0,10,0,1
30545.923999425875,534.117524637304,6.377991146013476,1,0,1,0,5,1,0
20000.0,545.5590049933622,11.64930633171475,0,0,0,0,3,0,1
38862.27887988818,564.983977957768,5.907465708002524,1,1,1,0,3,1,1
79434.4914671106,616.7639613569,5.622281427200987,0,0,0,1,8,0,1
38392.11660200158,543.0934488627644,5.35180038110059,0,0,0,0,8,0,0
102139.54955370561,494.89600724947377,5.48880381246386,1,1,1,0,12,1,0
62869.03845645551,559.1644644530302,9.883550079256047,0,0,0,0,8,0,0
60162.744868410984,701.3979557258095,9.274512122586167,1,1,0,0,11,1,1
46148.05202247173,548.2764742298586,10.512189291015401,0,0,0,0,7,0,0
47951.41376707128,622.7784257636664,7.216182283359014,0,0,0,1,11,0,1
42097.29094641488,805.735876989245,5.462283367226406,0,1,0,0,5,1,1
40931.91823752421,646.0660695978328,5.2070129571708526,1,0,1,0,12,1,1
65926.01486201446,677.4024791783675,11.821973775379575,1,1,0,0,6,1,1
21925.063106283033,574.3167985398758,5.134411189044822,0,0,0,1,6,0,0
20000.0,823.0779882960114,7.534548287930731,1,1,1,1,11,1,1
20000.0,606.6964408689257,12.367358298297116,0,0,0,1,9,0,0
111369.63643031463,631.7516252438787,7.141625034979882,0,0,0,0,5,0,1
65910.2870501174,755.3646942373891,11.281396526179222,1,0,0,0,11,1,1
59134.766050404345,635.4612604117104,6.681128298919549,0,0,0,0,7,0,1
20000.0,653.8311026140171,8.603967590283691,1,0,1,0,9,1,1
68700.26902024486,627.4649343368696,6.5236353345664115,0,0,0,0,9,0,1
46502.85960640014,628.0134097554218,5.676958253705567,1,0,0,0,1,0,1
56425.068233952494,679.6401608662474,10.166017622536177,1,1,1,1,12,1,1
20701.39052409332,694.2354551358485,5.216311397201975,1,1,1,0,7,1,1
54808.0657225273,598.5401255029947,6.353951208417094,1,0,0,0,9,1,1
37284.99385380551,588.7135635082457,7.230829926593911,1,1,1,1,4,1,1
27031.665289094366,601.2691128913949,9.412258604914316,1,1,0,0,3,1,1
72023.19007421746,537.8996788640186,8.339049738760346,1,1,1,1,1,1,0
20000.0,522.7655793184563,9.973020214188319,1,0,0,0,7,1,0
66943.28792942452,673.7733717779926,7.822622796953011,0,0,0,0,8,0,1
70534.58400658988,725.0876642540089,5.52491249251813,0,0,0,0,9,0,0
23610.68973346278,719.6836234516174,8.896374217941105,0,0,0,0,3,0,1
25390.146166025977,459.4406981490673,9.566512693707786,1,1,1,0,3,1,0
43309.22956200793,630.3947930365391,7.318037262548048,1,0,0,0,1,1,1
58461.08631386662,561.8326435525953,13.099514437317783,0,0,0,0,5,0,0
45414.35024557324,661.4989950256686,9.617695800959627,1,1,0,1,8,1,1
63006.873805756375,616.5741184952495,8.45026600498952,0,1,1,0,7,1,0
102889.38957612198,697.3529524995671,7.196426019499192,0,1,0,0,7,0,1
34768.49692550858,648.4677527678926,6.368108800992224,0,1,1,0,4,1,1
20000.0,498.3198484065689,10.455339520812416,1,0,0,1,1,1,1
74777.7074909196,572.6331301760367,6.609380593698192,0,0,0,0,7,0,1
100499.4372778259,650.4628091861323,8.747572113846616,1,1,1,0,3,1,1
61783.050891533734,657.2088343384869,5.473356065097638,0,0,0,0,12,0,1
20000.0,537.5458553836799,8.795435228412451,1,1,0,0,5,1,1
46283.22910294397,527.0832237163103,6.874062861542055,1,0,1,0,9,1,1
20000.0,654.4996270058543,7.815304614158931,1,0,1,0,3,1,1
69285.66481888843,537.7066155159578,8.957096180936865,0,0,0,0,12,0,0
20000.0,516.5096458799371,5.88484933515746,1,1,0,0,2,1,1
40996.136395154,614.3887589894927,8.000299506358129,1,0,1,0,12,1,1
20000.0,610.924312692908,6.526433681581429,1,0,0,0,11,0,1
53804.740554048854,579.7279618128559,7.893598551830548,1,0,0,0,11,1,1
39009.74968586727,593.701043462003,12.888446980958872,0,0,0,0,10,0,1
55302.863097507914,651.1068578577916,5.465915100123669,1,1,0,0,8,1,1
50670.51664899097,592.3869677056144,5.760759193597325,0,0,0,1,2,0,0
20400.229168276688,655.6557617331872,8.81484502163829,1,0,0,0,6,0,1
68806.31190587065,619.5625171106133,6.542756659445995,0,0,1,0,6,0,1
48537.03044470654,663.4120124309325,6.9374068058911424,1,1,1,0,2,1,1
20344.129764022986,720.2564452349316,6.927643865523849,0,0,0,1,5,0,0
117227.79668617378,717.1398276312476,5.006606868529744,0,1,0,0,11,1,1
64292.90500151374,753.0568376852866,8.774739879215552,0,0,0,0,1,0,1
45402.18339802084,717.0517517517728,5.259518931881106,0,0,0,0,11,0,1
92456.13580105471,669.0846025233443,5.698678222926296,0,0,1,0,12,1,1
105254.46828159821,615.3254689887884,11.143829193768264,0,1,0,0,7,1,1
45639.51733058345,618.9791261747021,5.274160145308863,0,0,0,1,2,0,0
60421.92459304286,579.7778154851352,13.047999872424437,1,1,1,0,12,1,1
20359.915459911776,650.3623432841247,7.064579477433027,1,0,0,1,9,1,0
45584.21747695965,705.7909982969547,5.254062230907597,0,1,1,0,12,1,1
44028.1233872039,591.9465917693584,8.068123177938283,0,0,0,0,1,0,1
55544.811008649616,647.022571306898,8.996639773807903,0,0,1,1,4,0,1
59982.814359110314,595.8110217022585,6.494736573880409,1,1,1,0,6,1,1
66794.8534648418,666.7483464150092,10.873973617448513,0,0,0,0,3,0,1
57129.27968899877,606.049329284004,7.5629754628624895,1,1,1,0,6,1,1
20000.0,590.8391542964758,11.188211686890629,1,1,0,0,4,1,1
21845.98682776745,595.602664405438,6.159359828228354,1,1,0,0,2,1,1
33607.77141608981,690.2663019076454,9.767988026145172,0,1,0,0,10,1,1
41532.78224230313,642.2600475735716,8.27599429389408,1,0,1,1,11,1,1
81523.2287141634,615.7262615999971,8.693347766809943,0,0,0,0,5,0,1
20000.0,670.9123602037769,12.507597101506725,1,1,0,0,10,1,1
39277.548554879,616.838702602588,9.002760465365942,0,0,0,0,12,0,0
78590.2849464215,740.1214314948562,7.949678960061654,0,0,0,1,8,0,1
41003.67576510163,572.0907077045395,6.759475849635278,1,1,1,1,2,1,1
63812.46949528472,635.0422789746175,7.191232214101707,1,0,0,0,11,1,1
45813.73871216289,537.61878226664,12.733170055248138,0,1,1,0,6,1,1
57703.49771974169,622.2500486487925,7.122271318751146,1,1,0,1,8,1,1
43145.82368571378,515.6291601834696,6.551007658104516,1,0,0,0,6,0,1
70011.96418185062,709.7053218047301,11.464709892699302,0,0,0,0,5,0,1
20000.0,711.3203013604464,7.306705246157204,1,0,1,1,3,1,1
39100.639748343645,712.7336138979581,8.943596931796979,0,0,1,1,8,0,1
58897.18030082925,652.3097984139574,8.624451492089566,0,0,0,0,12,0,0
66010.85744018579,579.6103676231926,7.120718732702944,0,0,0,0,10,0,0
94788.57868261484,585.9727494371241,9.158873430715841,0,0,0,1,12,0,1
38269.259994032705,772.4137644176417,8.205046184143264,0,0,0,0,2,0,1
94384.45285582618,764.8541683039837,9.900972831133775,0,0,0,0,10,0,1
30229.285200209884,659.8044125560617,7.399097476726052,0,0,0,0,9,0,0
89859.3923463393,608.7492772735739,6.456965291617105,0,0,0,1,8,0,1
74524.01380095117,759.4898738158809,6.281960260154632,1,1,0,0,6,1,1
22596.242611033318,594.4397470892152,11.188895973112704,0,0,0,0,11,0,0
59211.17711755466,668.3079366476726,7.695288311038615,0,0,1,0,9,0,1
48462.92493403425,758.1565844318767,8.093064859054405,1,1,1,1,6,1,1
68767.53781025001,583.0929200268298,8.501674017780376,0,0,0,0,8,0,1
43301.85234700071,716.337886850969,5.371927448819952,1,0,1,1,12,1,1
40782.613230148054,691.6448636675095,10.232075897856626,1,1,1,0,12,1,1
91072.83748288554,646.8386766214751,5.576003644515471,0,0,0,0,5,0,1
47038.37316632981,570.5253120693508,7.253284618344031,0,0,0,0,7,0,0
74792.66972575299,592.0448191917379,9.88668593513507,1,1,0,1,2,1,1
43239.45544867401,673.1560858280527,8.161544384620447,1,1,1,0,1,1,1
99999.8977768257,536.1330564094891,8.386509444804075,0,0,0,1,8,0,0
29649.9611199352,660.45950872146,8.8781548489439,1,1,0,1,5,1,1
31575.694062584458,693.284078724933,5.864733856774909,0,0,0,0,9,0,1
95735.51543347709,728.817613824728,5.1772747322897965,1,1,0,0,7,1,1
36651.60827314241,538.1314340431823,12.259047148511398,1,0,0,0,4,0,0
98032.22918493178,755.299783772902,10.588370905576127,0,0,0,0,5,1,1
76755.21738784439,785.6290795343948,10.145137745467125,0,1,1,0,3,1,1
45360.508803175,682.8121254170875,9.260507586010283,1,1,1,1,5,1,1
20000.0,566.9561134860271,10.032732433006784,1,0,0,1,10,1,1
49420.45087184493,623.7512569311807,10.381654697533325,0,0,0,1,4,0,1
53048.90160600274,646.1922203905194,7.635311108561611,0,0,0,0,3,0,1
85016.5319991312,671.6370806984445,6.245212430041342,0,0,0,0,8,0,0
97653.41528720336,651.7585242114882,5.683065076617467,0,1,0,0,4,0,1
29450.38462568757,672.4932114315693,12.423743654135857,1,1,0,0,10,1,1
74035.45291964548,642.7402594128702,10.016746537274727,1,0,0,1,4,0,1
72962.06468040048,671.2085675609794,7.3791927850442836,0,0,0,0,11,0,0
82202.38107231335,613.1581263070949,7.213958654231288,1,1,1,1,8,1,1
64960.697364066335,622.9450626414025,18.41829355666551,0,0,0,0,5,1,0
20000.0,603.9179863618666,9.308523280927544,1,0,0,0,5,1,0
45337.32702416721,803.3807627603258,7.503939174013746,0,1,1,1,5,1,1
20000.0,767.1120628939458,8.263689143330216,1,0,0,0,11,0,1
43921.82681245779,694.4235352010893,5.801055436807452,0,0,0,0,6,0,1
79400.12708401681,756.0247197814191,6.852203826926998,1,1,1,1,5,1,1
59154.52507624918,713.8769071182306,8.830045953292661,1,1,1,1,1,1,1
84442.72599192298,664.5016927611244,6.0662737452148825,0,1,0,1,1,0,0
60252.61762140618,529.5542927184254,8.567436281525671,1,1,1,0,6,1,1
20000.0,629.0268863899888,7.904840619047924,0,0,0,0,2,0,1
20000.0,623.1969686385319,6.501152032111442,0,0,0,1,3,0,1
54464.26285038771,559.3539861526274,6.251386382423906,1,1,0,0,6,1,1
43582.20600946504,531.1070180314707,6.4412060750400855,1,1,1,1,2,1,1
20691.627818543537,689.417547725362,8.659626419762253,1,1,0,0,6,1,0
20000.0,675.960345789665,7.900387420461367,0,0,0,1,12,0,1
27957.703595818723,556.608241594591,6.440431269017499,1,0,0,0,6,1,0
44165.25545405672,590.3297194851049,8.079383614294679,0,0,0,0,2,0,0
69976.33471119171,742.8977818523331,10.142220668767418,0,0,0,0,10,0,1
55658.932447039406,579.7842789186751,6.568617431635344,1,0,1,1,2,1,0
98242.01741518186,663.6639123147042,7.03433191565199,1,1,1,0,7,1,1
20000.0,634.8177360345616,13.050701255956286,1,0,0,0,12,1,0
76431.766761723,690.5090776849651,9.813075158576186,1,1,0,0,12,1,0
51418.96229386184,581.5113877874855,5.934387742635931,1,1,0,0,9,1,1
70840.07372355754,657.2066782032085,5.822150659668671,1,0,0,1,1,1,1
36904.5541020337,663.4978061876702,5.974169001482602,0,0,0,1,8,0,1
82150.4112167177,668.4144644983376,6.531024446270245,0,0,0,0,4,0,1
58856.74275035728,656.3259086370091,10.903414890945644,0,0,0,0,6,0,1
29616.65045246752,677.5687456475288,8.498194096596205,1,0,0,0,3,0,0
49639.27913260436,825.3416265640649,9.735107945936406,1,0,0,0,10,1,1
42813.32423188702,850.0,9.144912507412263,0,0,0,1,11,0,0
64675.35051913381,598.8627087370622,7.311807129376205,1,1,0,0,1,0,0
20000.0,464.5405615718001,6.958010416162674,0,0,0,1,12,0,0
49119.44893652917,697.6396240577578,8.619023632261966,1,1,0,0,1,1,1
61859.217579479926,664.9001967921013,9.483178949968401,0,0,0,0,12,0,1
50990.699215791,734.8833487346865,5.1317134670277955,1,1,0,0,5,1,1
90408.23733166986,672.7908719772254,9.481068602587841,0,0,0,1,4,0,1
73220.68322213157,654.6883151620575,9.411657879061092,0,0,0,0,11,0,0
49775.5760977776,740.3125276701778,6.472259750987765,1,1,1,0,8,1,1
56500.67292493019,751.5024470731073,8.787001756543502,1,1,1,1,11,1,1
58869.96654445999,539.0751952975202,5.775396537690152,0,0,0,0,3,0,1
62098.98812500472,584.6715050288333,11.596001728838006,1,1,0,1,3,1,1
20000.0,641.5525632569057,5.8471373081821465,1,1,1,0,2,1,1
40954.21112691959,657.8750099139667,8.107142129666046,0,0,0,0,9,0,1
20000.0,631.9213437318201,9.346914207494688,1,1,0,1,5,1,1
88348.42842378459,684.7365742289509,9.072525936738865,1,1,0,0,9,1,1
48174.514399912165,729.688383145368,5.51383646295926,1,1,1,1,7,1,1
44199.77150961132,787.8167768576583,7.704189512677928,1,0,0,0,8,1,1
76903.91996099705,696.313041901832,15.631853041812967,1,0,0,0,12,1,0
62669.74392349624,581.8133057237512,5.978688137387754,1,1,1,0,7,1,1
20000.0,638.2099019841745,7.047096753984949,0,0,0,0,5,1,1
47872.839124178936,643.9718206992354,10.575038143667458,0,1,0,0,2,1,1
39944.99080320846,691.1712191984927,5.250729371793701,1,0,1,0,8,1,1
20000.0,681.0534426747154,9.367254134617824,1,0,0,0,5,1,1
29291.713002883862,814.0317320889208,14.064913145678874,1,1,1,0,8,1,1
44493.790339506035,613.0789491796073,5.968609629290041,0,0,0,0,5,0,1
46551.472055244725,680.7800427013442,7.836586359846089,1,1,1,0,12,1,1
20000.0,838.3769118195273,8.078010226073868,1,1,0,0,1,1,1
84549.96749142426,603.1834482477119,8.852529448260796,0,0,0,0,10,0,1
46936.90823325683,661.6118956936284,8.987496476611568,1,1,1,1,9,1,1
51126.59229981689,574.4095599100788,7.489709518111051,0,0,0,0,5,0,1
62019.2491501951,656.5669519701945,6.174724759838471,0,0,0,0,2,0,1
26357.712382889866,587.5826281489886,5.732405567531517,1,0,1,1,4,1,0
63690.67919398089,733.7440722793077,11.27247435952317,0,0,0,0,1,0,1
38987.76061945451,661.7855087225116,6.4278328089053,1,1,0,0,4,1,1
23102.433780584255,575.1682192014165,10.83263116543045,0,1,1,0,5,1,0
67203.42480066197,717.2454158233337,7.352989605267062,1,1,0,1,2,1,1
94750.21576405423,664.373283109727,8.66855464608205,0,0,0,0,6,0,1
71744.88120457495,726.2255021778764,9.924231613422261,1,1,0,0,4,0,1
77689.32695421293,558.1869897641801,5.855794597963541,1,1,0,1,5,1,1
34381.081803131034,679.5059529798929,7.281362049735941,1,1,1,1,12,1,1
20000.0,711.8673355715767,11.352397329441672,1,1,0,0,12,1,1
94704.12566299524,616.1298007811411,7.33436253502472,0,0,0,0,10,0,0
111635.44668214279,549.2797818425479,9.542745967236018,0,1,1,0,10,1,1
96284.20321309046,646.6714003703685,7.785931871667134,1,0,0,1,5,1,1
39926.421830607505,748.2492235024743,6.830936170278827,0,0,0,1,4,1,1
20000.0,740.0744264507246,7.170303643703363,0,1,0,0,1,0,1
20000.0,615.7257252195539,5.400900918278269,1,1,1,0,5,1,1
20000.0,547.3531650898846,6.768639955407092,1,1,1,0,4,1,1
46778.64144769864,615.5056223720342,5.814715364207265,1,0,0,0,6,1,0
98170.33874247363,612.521787941447,6.835755819858322,0,0,0,0,7,0,1
45750.1210438327,685.7157426643822,7.022859446239897,0,0,1,0,4,1,1
59069.68701044825,641.5998797676702,7.104980176958396,1,1,0,0,11,1,1
91267.90892912625,589.7388630610286,5.0702313503331276,0,0,0,0,3,0,1
37877.14064502801,738.3410453808534,6.887242086145413,1,0,1,1,1,1,1
111065.94370158785,661.2340693955867,5.983539048933099,1,0,1,1,2,1,1
109762.8322249236,684.8332522184753,5.391607343697672,0,0,0,1,1,0,1
46066.65983958552,512.0011652694986,10.781513348245117,0,0,0,0,9,0,0
32673.972079423616,456.05881034421714,7.546636986279713,1,1,1,1,4,1,1
70917.14139170939,534.9963374844474,5.259622062371143,0,0,0,0,7,0,1
39574.25172443426,611.556525951458,10.40396414155541,1,1,1,0,6,1,1
20000.0,696.1084814091047,7.479694647258322,0,0,0,0,1,0,1
88437.1596056894,462.62025036741613,14.538579913487489,1,0,1,0,2,1,1
86493.4216183124,777.428165149759,9.517033459284775,0,0,0,1,4,0,1
54665.348112906824,663.6452821416101,6.535255650601718,1,0,0,0,6,1,1
20000.0,758.8235994359928,8.334869114114925,1,1,1,0,5,1,1
20000.0,579.1223934020697,5.467480015813347,1,1,1,0,3,1,0
53216.87865257458,690.3087947337992,8.25967337253992,1,1,0,1,9,1,1
35003.86896484903,656.815674397663,5.972972493169731,0,0,0,0,12,0,0
39767.212035751756,715.4149050443643,7.874188140599572,0,0,1,0,11,1,1
80658.8946518001,631.2966905920226,9.2205112654793,0,1,0,0,7,0,1
71995.37952267673,687.8572167206071,5.326548150878187,0,0,0,0,6,0,0
91344.28041492839,738.175625501696,9.01189062785288,0,0,0,0,5,0,1
20281.303298682273,597.905896488658,8.363186095330772,0,0,0,0,8,0,0
39704.25293939864,669.379538599172,8.833066464120453,0,1,1,0,8,1,1
72769.45086380339,498.97102102221214,11.256320755646605,0,1,1,0,10,1,1
63442.35023038675,706.2002415250686,5.01216994973123,0,0,0,0,10,0,0
95971.41147762866,806.3730034769992,12.629057697359915,0,0,0,0,10,0,1
62616.10117712208,550.4451161801044,12.310656515663549,0,1,0,0,10,1,1
105443.27312316658,642.6894991657646,10.323951686276388,0,1,0,1,5,0,1
66200.53405169422,720.438504073129,8.010102652643377,0,0,0,0,1,0,0
81865.0234276598,652.513397877324,7.569285598447841,0,0,0,0,3,0,1
40294.551596466285,663.2079641194581,7.447794268986174,0,0,0,0,4,1,0
50428.61635651967,618.7200446781089,8.349955627767788,1,1,1,0,1,1,1
77328.33211518425,615.7478197529668,5.5678487096367055,0,0,0,0,1,0,1
98389.34511779163,643.0644677131697,11.977895701541954,0,0,0,1,4,0,1
71877.10847932259,653.3337137711485,9.778358588087483,0,0,1,1,4,1,1
47504.846841961415,555.4846990738152,9.095043240549217,1,1,1,1,7,1,1
91320.05088585024,644.7182411243177,7.7188271865283475,0,0,1,0,11,0,1
20000.0,775.4827150967461,10.956977004395636,1,1,0,0,6,1,1
20000.0,616.4692965128876,7.235602094967093,0,0,0,1,1,0,0
70449.02671005166,551.0196013700298,5.291224515450424,0,0,0,0,11,0,0
50423.25068759375,637.8867145610859,5.364376039654918,1,1,0,1,1,1,1
68165.40953372496,592.8309750300563,6.346070265806811,0,0,0,0,6,0,0
51932.22567295826,542.9326539742449,6.40146337766322,1,1,0,0,12,1,1
67128.37083811619,661.1334769386096,5.280395835769591,0,1,0,1,7,0,1
25567.915370204282,593.1774370279138,5.965809700161154,1,0,0,0,2,0,1
67114.58258239072,600.022866651738,7.984231755542114,0,1,1,0,3,1,1
79832.43584622754,662.2741904308311,11.108644133512325,0,0,0,0,11,0,1
86616.51811793697,527.3460323710133,10.163543585964417,0,0,1,0,2,1,1
110406.62883946099,510.67442797991,9.621161372236852,0,0,0,1,6,0,1
57322.9533050716,703.6697755601546,8.046513856585548,0,0,0,0,1,0,1
58217.332605415366,495.5333119420734,5.31778039709112,0,0,0,0,7,0,0
20000.0,571.8657843754116,10.12462537119479,1,1,0,0,10,1,1
34057.65796584725,506.012837168925,7.112581878816018,0,0,0,0,2,0,0
44207.53777980162,611.1090826520934,8.781626556780685,0,1,0,0,5,1,0
81509.58656829066,684.2446998120932,9.27518222063056,0,0,0,0,1,0,0
31669.966277311127,658.9870358985901,7.843339354004977,1,1,0,0,10,1,1
73890.20059246497,841.3498711565827,10.97994439042151,0,1,0,0,10,0,1
49951.34849109859,736.95324942312,11.13538042014518,0,0,0,0,7,1,1
44684.95654655714,575.5073719874719,5.725294684947635,1,1,0,0,5,1,1
57466.81907399769,554.2355996138872,8.468764503045263,1,1,0,1,5,1,1
38265.308832414725,850.0,8.405887515013468,1,1,0,1,8,1,1
37128.88255722004,735.005760458669,12.567242146832804,0,1,1,1,8,1,1
20000.0,697.1495685815657,11.700809696351108,0,0,0,0,8,1,1
42561.37378016331,655.9881449772495,5.025707248715794,0,0,0,0,12,0,1
35600.9556155382,671.8817253980013,6.9654075766541865,0,0,0,0,3,0,1
34520.570319527615,531.4341379614059,7.626383122393077,1,0,0,0,8,1,1
62506.19187770121,662.5631336157414,6.3415642120627576,0,1,0,1,5,1,1
69758.95858371528,655.6985117967212,5.904918190462066,1,0,0,0,1,1,1
56965.835139269824,577.6688925518816,11.375810370021778,1,0,0,0,4,0,0
79862.45571348423,606.9178837145217,5.129764915517321,0,0,0,0,11,0,1
67266.85777491095,771.2141114754845,8.7684052656783,0,1,0,0,12,0,1
41148.31430583073,639.986006376411,12.964987920122486,1,0,1,1,5,1,1
36114.31142856861,815.6937042026489,9.495042521276858,0,0,0,1,8,0,1
59384.66710300539,510.74564508100934,11.088017192023894,0,0,0,0,10,0,0
67213.01329705703,608.2295851019402,9.037635296134003,0,0,0,1,2,0,1
91935.32921094494,526.2177159002465,6.562524881805085,0,1,0,0,6,0,1
85735.19134820288,553.2462036886533,5.383682704295513,1,1,1,1,4,1,1
33755.80980478493,583.7435435472562,5.398352884831719,0,0,0,0,3,0,0
46939.811596182146,675.2247701416472,6.010924373429338,1,0,0,0,11,1,1
70130.5341475331,671.346093686431,8.282678077774253,0,0,0,0,9,0,1
82039.93334176915,595.6567744297915,5.823905114520185,0,0,0,1,5,0,0
78169.08406114376,471.7760354130735,13.832236310036356,0,0,0,0,2,0,1
48083.665015059596,768.2154298425722,10.209226843138918,0,0,0,0,3,0,0
20000.0,627.1388227170916,8.484012714089737,0,0,0,1,9,0,1
20031.908712632263,560.6967863759089,6.070749609309153,0,0,0,0,8,0,0
58179.00542958243,671.994462485607,5.383916652945726,1,0,1,1,12,1,1
60266.767382730366,666.3556136418539,5.5691737720386865,0,0,0,0,6,0,0
20000.0,624.1858828000028,9.011110226549917,1,1,1,0,8,1,1
51337.088326678146,661.8824812513204,6.783591939226609,1,0,1,1,1,1,1
68936.73070915349,557.5976127673586,8.384286519658547,1,1,1,0,2,1,1
20000.0,710.7930274541187,8.33559474026712,0,0,0,0,6,0,0
83149.91605413244,570.2506324194503,12.82216566915683,0,1,0,0,5,0,1
38674.065543205244,601.5544275757254,11.088012996942217,1,0,0,0,1,0,1
87728.39337729954,701.904145292126,7.19266223580493,1,1,0,1,4,0,1
33996.42662672298,746.3167172008187,9.926878810675253,1,1,0,0,8,1,1
20000.0,776.861965443707,6.605634503938249,0,0,0,0,9,0,1
36255.89030474841,734.4638590773258,6.12791200625786,0,0,0,0,12,0,0
47145.556307680396,624.0742252958574,7.052621104873987,1,1,0,0,1,1,1
38345.60279685557,526.717354471963,11.361857089158944,1,0,1,1,2,1,1
43519.957352806596,762.4044468482315,5.703896218466482,0,1,1,0,3,1,1
60018.95449028571,759.655679112398,13.191306318622974,0,0,0,0,7,0,1
44864.618906108015,596.2419077317204,6.626017383975,0,0,0,0,5,0,1
48016.62818143979,723.6951230259648,6.16185270264506,1,0,1,1,12,1,1
20000.0,623.425776485541,14.597508826825646,0,1,1,0,2,0,1
61750.94048031418,770.1021506809383,8.31956760008036,0,0,0,0,12,0,0
47323.90106924996,608.8108270076974,6.818935547829891,0,0,0,1,3,0,1
98308.78941448612,808.2921030038802,5.336866355785769,1,0,0,1,8,0,0
